#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-401E4A08A436F4A-117B787A9AD3483
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:38	Run time	0:01:44:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2682 - >Tb927.11.11290	superfamily	302596	6	385	0	598.172	cl17037	NBD_sugar-kinase_HSP70_actin superfamily	 - 	 - 
Q#2682 - >Tb927.11.11290	multi-dom	278441	6	616	0	830.362	pfam00012	HSP70	 - 	 - 
Q#2684 - >Tb927.6.4750	superfamily	295369	378	619	1.21269e-11	64.2784	cl02567	WD40 superfamily	 - 	 - 
Q#2684 - >Tb927.6.4750	multi-dom	225201	382	620	6.60208e-08	53.9391	COG2319	WD40	NC	 - 
Q#2686 - >Tb927.4.330	superfamily	301327	86	131	0.00795277	35.87	cl14643	SRPBCC superfamily	C	 - 
Q#2687 - >Tb927.9.6430	superfamily	304358	342	702	3.42807e-34	135.298	cl21454	NADB_Rossmann superfamily	C	 - 
Q#2687 - >Tb927.9.6430	superfamily	302624	84	325	2.05915e-16	77.8485	cl17173	AdoMet_MTases superfamily	N	 - 
Q#2688 - >Tb927.8.7910	superfamily	299850	877	1089	1.47481e-48	169.347	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#2689 - >Tb927.7.3830	superfamily	277568	40	413	3.3475e-136	426.769	cl22853	Motor_domain superfamily	 - 	 - 
Q#2689 - >Tb927.7.3830	multi-dom	214526	41	413	1.49586e-116	370.749	smart00129	KISc	 - 	 - 
Q#2689 - >Tb927.7.3830	multi-dom	279860	726	1758	9.90965e-21	98.2733	pfam01576	Myosin_tail_1	 - 	 - 
Q#2689 - >Tb927.7.3830	multi-dom	235175	419	988	3.75577e-07	53.9143	PRK03918	PRK03918	N	 - 
Q#2690 - >Tb927.7.4950	specific	187552	26	370	4.59497e-168	472.301	cd05241	3b-HSD-like_SDR_e	 - 	cl21454
Q#2690 - >Tb927.7.4950	multi-dom	279420	28	286	2.66823e-43	151.354	pfam01073	3Beta_HSD	 - 	 - 
Q#2693 - >Tb927.11.10060	superfamily	301309	15	135	2.16447e-13	63.9932	cl14057	BPL_LplA_LipB superfamily	 - 	 - 
Q#2693 - >Tb927.11.10060	multi-dom	140302	1	247	2.1882e-166	458.176	PTZ00276	PTZ00276	 - 	 - 
Q#2694 - >Tb927.3.830	specific	189037	5	348	1.14996e-134	384.548	cd09867	PIN_FEN1	 - 	cl14812
Q#2694 - >Tb927.3.830	specific	188627	225	294	1.31668e-36	126.507	cd09907	H3TH_FEN1-Euk	 - 	cl22433
Q#2694 - >Tb927.3.830	multi-dom	240317	1	392	0	647.836	PTZ00217	PTZ00217	 - 	 - 
Q#2695 - >Tb927.11.9240	multi-dom	237171	1071	1242	5.3208e-05	46.8207	PRK12678	PRK12678	C	 - 
Q#2696 - >Tb927.11.16270	superfamily	304359	424	624	1.22088e-73	238.281	cl21455	P-loop_NTPase superfamily	C	 - 
Q#2696 - >Tb927.11.16270	specific	282678	201	400	4.47257e-16	75.018	pfam04851	ResIII	 - 	cl21455
Q#2696 - >Tb927.11.16270	specific	290354	18	138	5.58463e-13	64.8215	pfam13625	Helicase_C_3	 - 	cl16326
Q#2696 - >Tb927.11.16270	multi-dom	223989	180	624	1.73509e-76	253.131	COG1061	SSL2	 - 	 - 
Q#2698 - >Tb927.3.3970	specific	285943	30	57	1.015e-11	57.038	pfam08790	zf-LYAR	 - 	cl07411
Q#2699 - >Tb927.7.100	specific	287612	44	132	6.57893e-17	69.7462	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2700 - >Tb927.7.6670	multi-dom	290248	2042	2174	0.000157471	45.9102	pfam13514	AAA_27	NC	 - 
Q#2701 - >Tb927.10.7780	specific	270841	6	340	0	565.646	cd07852	STKc_MAPK15-like	 - 	cl21453
Q#2701 - >Tb927.10.7780	multi-dom	214567	14	299	8.18419e-89	265.933	smart00220	S_TKc	 - 	 - 
Q#2702 - >Tb927.2.2130	specific	206654	28	188	2.14668e-101	289.522	cd01861	Rab6	 - 	cl21455
Q#2702 - >Tb927.2.2130	multi-dom	197555	29	188	5.51553e-75	222.769	smart00175	RAB	 - 	 - 
Q#2703 - >Tb927.10.15300	specific	270910	453	791	6.09377e-82	267.112	cd14008	STKc_LKB1_CaMKK	 - 	cl21453
Q#2703 - >Tb927.10.15300	superfamily	304357	1112	1150	2.32696e-06	49.0886	cl21453	PKc_like superfamily	N	 - 
Q#2703 - >Tb927.10.15300	multi-dom	214567	453	631	3.65925e-44	159.618	smart00220	S_TKc	C	 - 
Q#2705 - >Tb927.5.3880	multi-dom	215619	45	123	1.34127e-06	50.6019	PLN03185	PLN03185	C	 - 
Q#2708 - >Tb927.10.15000	superfamily	284112	38	132	5.14202e-07	47.7002	cl05898	DUF1143 superfamily	N	 - 
Q#2714 - >Tb927.11.6360	specific	279571	2	64	4.03531e-34	114.155	pfam01246	Ribosomal_L24e	 - 	cl00909
Q#2715 - >Tb927.9.18070	specific	289949	45	373	4.18848e-32	124.965	pfam13206	VSG_B	 - 	cl20486
Q#2715 - >Tb927.9.18070	superfamily	287612	467	515	4.35524e-05	41.2414	cl11264	Trypan_glycop_C superfamily	N	 - 
Q#2717 - >Tb927.2.1130	superfamily	302859	166	241	1.09459e-10	59.8424	cl19421	RHSP superfamily	NC	 - 
Q#2718 - >Tb927.11.17070	superfamily	289949	21	261	3.49768e-12	64.8736	cl20486	VSG_B superfamily	C	 - 
Q#2719 - >Tb927.10.8950	multi-dom	236698	24	87	0.00643171	33.5512	PRK10475	PRK10475	N	 - 
Q#2721 - >Tb927.11.350	specific	240668	94	142	8.86762e-08	47.6849	cd00590	RRM_SF	C	cl17169
Q#2721 - >Tb927.11.350	superfamily	282058	239	350	0.000135776	40.1579	cl04418	YTH superfamily	 - 	 - 
Q#2723 - >Tb927.9.17930	superfamily	289949	22	422	9.23927e-15	74.5036	cl20486	VSG_B superfamily	 - 	 - 
Q#2725 - >Tb927.11.15830	specific	278985	1558	1701	3.87363e-28	109.921	pfam00588	SpoU_methylase	 - 	cl21505
Q#2728 - >Tb927.2.4760	specific	293430	64	236	1.2803e-108	313.897	pfam16825	DUF5075	 - 	cl25136
Q#2731 - >Tb927.4.480	superfamily	281545	119	225	3.01727e-12	59.8506	cl04154	Cullin_binding superfamily	 - 	 - 
Q#2732 - >Tb927.11.3870	specific	278434	320	452	6.99803e-50	167.002	pfam00004	AAA	 - 	cl21455
Q#2732 - >Tb927.11.3870	superfamily	286426	519	562	9.0248e-06	42.0879	cl07827	Vps4_C superfamily	N	 - 
Q#2732 - >Tb927.11.3870	specific	128913	49	76	0.000298124	37.0288	smart00667	LisH	 - 	cl23059
Q#2732 - >Tb927.11.3870	multi-dom	214640	316	454	3.31495e-14	68.9393	smart00382	AAA	 - 	 - 
Q#2734 - >Tb927.4.3750	superfamily	299850	925	1137	7.09869e-47	164.725	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#2734 - >Tb927.4.3750	superfamily	299141	161	456	5.09064e-18	85.7111	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	N	 - 
Q#2737 - >Tb927.3.2820	specific	281081	308	557	3.14854e-35	128.496	pfam03031	NIF	 - 	cl21460
Q#2738 - >Tb927.5.670	superfamily	287202	661	707	0.000450094	39.3661	cl10886	Telomere_reg-2 superfamily	N	 - 
Q#2741 - >Tb927.11.2830	superfamily	288119	50	124	6.98936e-05	42.6084	cl12769	Med21 superfamily	N	 - 
Q#2744 - >Tb927.8.2200	superfamily	304430	17	185	1.0823e-25	97.5393	cl21557	Yip1 superfamily	N	 - 
Q#2746 - >Tb927.8.5050	superfamily	303090	285	383	3.20441e-14	68.6297	cl19932	OTU superfamily	 - 	 - 
Q#2747 - >Tb11.02.5400	specific	107204	17	313	1.13436e-134	384.558	cd01561	CBS_like	 - 	cl00342
Q#2747 - >Tb11.02.5400	multi-dom	166206	4	313	2.62975e-63	203.617	PLN02565	PLN02565	 - 	 - 
Q#2749 - >Tb927.5.1020	specific	239259	46	156	2.62332e-25	98.8369	cd02961	PDI_a_family	 - 	cl00388
Q#2750 - >Tb927.3.4660	superfamily	295369	60	343	1.77242e-35	133.614	cl02567	WD40 superfamily	 - 	 - 
Q#2750 - >Tb927.3.4660	superfamily	295369	232	593	1.33096e-28	114.354	cl02567	WD40 superfamily	 - 	 - 
Q#2750 - >Tb927.3.4660	multi-dom	225201	29	397	3.80772e-25	107.482	COG2319	WD40	 - 	 - 
Q#2750 - >Tb927.3.4660	multi-dom	225201	222	593	1.36033e-14	75.1251	COG2319	WD40	C	 - 
Q#2751 - >Tb927.10.13820	specific	291009	84	122	7.11039e-07	43.8107	pfam14311	DUF4379	N	cl16790
Q#2751 - >Tb927.10.13820	specific	291009	163	198	1.58983e-05	39.9587	pfam14311	DUF4379	N	cl16790
Q#2754 - >Tb927.6.4550	multi-dom	274009	321	622	4.13942e-07	52.3775	TIGR02169	SMC_prok_A	C	 - 
Q#2754 - >Tb927.6.4550	multi-dom	224241	238	398	0.00161938	40.0676	COG1322	RmuC	C	 - 
Q#2755 - >Tb927.9.11170	superfamily	285783	25	58	0.00028319	35.3995	cl07294	Nha1_C superfamily	NC	 - 
Q#2756 - >Tb927.11.6790	specific	285371	131	394	2.70379e-109	332.56	pfam08145	BOP1NT	 - 	cl19763
Q#2756 - >Tb927.11.6790	superfamily	295369	397	779	6.66047e-17	80.4568	cl02567	WD40 superfamily	 - 	 - 
Q#2756 - >Tb927.11.6790	multi-dom	225201	393	779	1.13033e-11	66.2655	COG2319	WD40	 - 	 - 
Q#2758 - >Tb927.2.5050	specific	238083	32	297	2.79803e-86	258.41	cd00143	PP2Cc	 - 	cl00120
Q#2759 - >Tb927.3.1190	superfamily	291536	1030	1128	0.00547	37.0673	cl20768	PapD-like superfamily	 - 	 - 
Q#2760 - >Tb927.6.4740	superfamily	281384	526	925	1.99648e-77	258.385	cl04032	CAS_CSE1 superfamily	 - 	 - 
Q#2760 - >Tb927.6.4740	specific	197981	33	107	8.11678e-08	48.7789	smart00913	IBN_N	 - 	cl04271
Q#2760 - >Tb927.6.4740	multi-dom	285678	253	524	1.13812e-54	193.281	pfam08506	Cse1	N	 - 
Q#2763 - >Tb927.11.20390	specific	289949	24	360	1.98225e-48	168.492	pfam13206	VSG_B	 - 	cl20486
Q#2763 - >Tb927.11.20390	specific	287612	403	473	5.14042e-13	63.583	pfam10659	Trypan_glycop_C	C	cl11264
Q#2764 - >Tb927.4.2410	superfamily	281612	439	770	1.40817e-48	176.815	cl15557	Glyco_hydro_65m superfamily	 - 	 - 
Q#2764 - >Tb927.4.2410	specific	281613	779	823	5.16292e-08	48.95	pfam03633	Glyco_hydro_65C	 - 	cl04188
Q#2764 - >Tb927.4.2410	superfamily	304363	972	1051	0.000679099	40.8968	cl21460	HAD_like superfamily	NC	 - 
Q#2764 - >Tb927.4.2410	multi-dom	224471	357	817	9.25415e-53	197.944	COG1554	ATH1	N	 - 
Q#2767 - >Tb927.1.3910	multi-dom	223533	447	629	3.98331e-07	51.3853	COG0457	TPR	N	 - 
Q#2767 - >Tb927.1.3910	multi-dom	274197	593	675	0.00199817	38.0438	TIGR02552	LcrH_SycD	N	 - 
Q#2768 - >Tb927.6.3010	specific	275388	12	96	1.82569e-09	53.7005	cd00821	PH	 - 	cl17171
Q#2768 - >Tb927.6.3010	specific	275388	112	194	1.7226e-07	47.9226	cd00821	PH	 - 	cl17171
Q#2768 - >Tb927.6.3010	multi-dom	278594	10	101	1.93304e-06	45.6225	pfam00169	PH	 - 	 - 
Q#2768 - >Tb927.6.3010	multi-dom	278594	111	194	0.000272633	39.4593	pfam00169	PH	 - 	 - 
Q#2772 - >Tb927.9.690	superfamily	289949	4	203	1.49535e-19	86.0596	cl20486	VSG_B superfamily	N	 - 
Q#2773 - >Tb927.9.14300	multi-dom	173412	133	658	9.90058e-14	73.6367	PTZ00121	PTZ00121	N	 - 
Q#2775 - >Tb927.11.17620	superfamily	289949	45	124	1.70296e-05	42.1468	cl20486	VSG_B superfamily	C	 - 
Q#2778 - >Tb927.3.2400	specific	279823	121	255	4.43547e-30	109.379	pfam01529	zf-DHHC	 - 	cl19890
Q#2779 - >Tb927.5.1230	multi-dom	290579	129	461	2.75756e-21	93.4131	pfam13868	TPH	 - 	 - 
Q#2780 - >Tb927.9.16360	specific	279282	57	425	9.6139e-45	159.498	pfam00913	Trypan_glycop	 - 	cl03014
Q#2782 - >Tb927.11.13120	specific	198416	10	103	4.42453e-12	60.0884	cd09212	PUB	 - 	cl15262
Q#2783 - >Tb927.4.230	superfamily	305168	459	566	6.64254e-21	96.4835	cl24011	RNA_pol_B_RPB2 superfamily	N	 - 
Q#2783 - >Tb927.4.230	specific	282431	132	193	6.87364e-15	68.1431	pfam04566	RNA_pol_Rpb2_4	 - 	cl04594
Q#2784 - >Tb927.6.3130	superfamily	302794	1	381	4.86072e-148	422.975	cl19224	TGT superfamily	 - 	 - 
Q#2784 - >Tb927.6.3130	multi-dom	223420	1	384	3.65906e-137	395.862	COG0343	Tgt	 - 	 - 
Q#2788 - >Tb927.11.19130	specific	289949	31	373	4.94367e-56	190.063	pfam13206	VSG_B	 - 	cl20486
Q#2788 - >Tb927.11.19130	specific	287612	413	519	1.23626e-31	116.355	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2791 - >Tb927.10.6180	superfamily	302697	29	159	0.00383959	37.6834	cl18310	NHL superfamily	C	 - 
Q#2792 - >Tb927.11.8200	specific	185497	1	111	2.58551e-51	156.047	PTZ00172	PTZ00172	 - 	cl01993
Q#2793 - >Tb927.10.16100	specific	278674	47	137	6.94047e-43	144.26	pfam00254	FKBP_C	 - 	cl19519
Q#2793 - >Tb927.10.16100	specific	278916	331	361	7.39603e-05	38.1676	pfam00515	TPR_1	 - 	cl22897
Q#2793 - >Tb927.10.16100	specific	285020	362	395	0.00129805	34.8097	pfam07719	TPR_2	 - 	cl22897
Q#2793 - >Tb927.10.16100	multi-dom	290150	330	393	5.30663e-10	53.8698	pfam13414	TPR_11	 - 	 - 
Q#2793 - >Tb927.10.16100	multi-dom	290150	275	359	1.63139e-08	49.6326	pfam13414	TPR_11	 - 	 - 
Q#2793 - >Tb927.10.16100	multi-dom	291240	374	414	0.0082955	33.7302	pfam14559	TPR_19	C	 - 
Q#2794 - >Tb927.10.7110	specific	285268	58	503	0	762.482	pfam07994	NAD_binding_5	 - 	cl00554
Q#2799 - >Tb927.4.320	superfamily	304911	11	190	8.13542e-07	49.2421	cl23754	EamA superfamily	C	 - 
Q#2799 - >Tb927.4.320	superfamily	304911	266	368	0.00729951	35.239	cl23754	EamA superfamily	N	 - 
Q#2799 - >Tb927.4.320	multi-dom	283644	16	369	3.74538e-48	164.934	pfam06027	SLC35F	 - 	 - 
Q#2800 - >Tb927.11.2340	multi-dom	258718	138	223	0.000358021	40.3296	pfam14580	LRR_9	N	 - 
Q#2805 - >Tb927.8.3920	specific	291186	40	296	6.75909e-44	158.469	pfam14500	MMS19_N	 - 	cl20545
Q#2809 - >Tb927.6.920	specific	238005	325	453	3.04886e-12	63.8956	cd00046	DEXDc	N	cl21455
Q#2809 - >Tb927.6.920	specific	197757	707	801	7.08865e-09	52.2141	smart00490	HELICc	 - 	cl21455
Q#2810 - >Tb927.11.13260.2	multi-dom	274008	64	331	6.19194e-05	43.5067	TIGR02168	SMC_prok_B	NC	 - 
Q#2811 - >Tb927.8.7420	specific	132992	326	436	5.22631e-09	54.6096	cd06974	TerD_like	C	cl18957
Q#2811 - >Tb927.8.7420	superfamily	302750	17	56	0.000220315	41.1276	cl18957	TerD_like superfamily	C	 - 
Q#2812 - >Tb927.2.5290	specific	293430	62	234	3.5842e-109	315.437	pfam16825	DUF5075	 - 	cl25136
Q#2813 - >Tb927.10.3810	superfamily	302621	83	153	3.72626e-05	40.3246	cl17169	RRM_SF superfamily	 - 	 - 
Q#2814 - >Tb927.9.1770	specific	279026	2665	2977	2.30815e-37	142.737	pfam00632	HECT	 - 	cl00077
Q#2814 - >Tb927.9.1770	specific	293931	2299	2414	3.48061e-24	98.657	cd11709	SPRY	 - 	cl02614
Q#2814 - >Tb927.9.1770	specific	279035	1855	1883	7.67071e-05	40.7983	pfam00641	zf-RanBP	 - 	cl02656
Q#2814 - >Tb927.9.1770	specific	293931	1437	1488	9.3006e-05	43.1883	cd11709	SPRY	N	cl02614
Q#2814 - >Tb927.9.1770	multi-dom	214523	2630	2964	9.46347e-18	85.7485	smart00119	HECTc	 - 	 - 
Q#2815 - >Tb927.10.11620	specific	279079	846	1033	4.93296e-40	144.692	pfam00689	Cation_ATPase_C	 - 	cl02929
Q#2815 - >Tb927.10.11620	superfamily	278548	209	403	8.11458e-31	119.973	cl02811	E1-E2_ATPase superfamily	 - 	 - 
Q#2815 - >Tb927.10.11620	superfamily	289987	537	574	0.000233573	39.932	cl16182	Cation_ATPase superfamily	N	 - 
Q#2815 - >Tb927.10.11620	superfamily	304363	741	789	0.00503084	38.4242	cl21460	HAD_like superfamily	N	 - 
Q#2815 - >Tb927.10.11620	multi-dom	273668	44	1034	0	730.04	TIGR01517	ATPase-IIB_Ca	 - 	 - 
Q#2816 - >Tb927.10.8600	specific	285206	831	961	1.22012e-37	136.089	pfam07928	Vps54	 - 	cl06801
Q#2818 - >Tb927.2.5600	multi-dom	223021	1042	1265	5.93104e-06	50.3221	PHA03247	PHA03247	N	 - 
Q#2819 - >Tb927.1.290	superfamily	187754	1149	1305	2.43311e-10	60.804	cl23706	AMN1 superfamily	 - 	 - 
Q#2819 - >Tb927.1.290	superfamily	187754	549	710	4.9364e-05	45.0108	cl23706	AMN1 superfamily	 - 	 - 
Q#2819 - >Tb927.1.290	superfamily	238064	627	859	0.00337564	40.0314	cl23707	LRR_RI superfamily	 - 	 - 
Q#2819 - >Tb927.1.290	superfamily	294952	399	437	0.00846736	37.89	cl01629	TPP_enzymes superfamily	C	 - 
Q#2819 - >Tb927.1.290	multi-dom	290566	579	635	0.00779861	34.8107	pfam13855	LRR_8	 - 	 - 
Q#2819 - >Tb927.1.290	multi-dom	227223	1115	1276	0.00122169	41.4922	COG4886	LRR	NC	 - 
Q#2820 - >Tb927.6.3320	specific	176491	46	232	5.64765e-35	122.013	cd08761	Cyt_b561_CYB561D2_like	 - 	cl23723
Q#2821 - >Tb927.11.10670	superfamily	281612	475	851	1.42669e-75	254.24	cl15557	Glyco_hydro_65m superfamily	 - 	 - 
Q#2821 - >Tb927.11.10670	specific	281616	132	308	2.04688e-27	110.702	pfam03636	Glyco_hydro_65N	 - 	cl09310
Q#2821 - >Tb927.11.10670	specific	281613	855	891	2.34711e-07	47.024	pfam03633	Glyco_hydro_65C	C	cl04188
Q#2821 - >Tb927.11.10670	superfamily	296020	1096	1198	0.0056016	38.8766	cl03757	phosphohexomutase superfamily	NC	 - 
Q#2821 - >Tb927.11.10670	multi-dom	224471	136	891	1.11577e-105	349.713	COG1554	ATH1	 - 	 - 
Q#2821 - >Tb927.11.10670	multi-dom	279092	929	1116	1.64532e-05	45.6468	pfam00702	Hydrolase	 - 	 - 
Q#2822 - >Tb927.10.12170	superfamily	295189	61	109	3.57137e-07	46.7027	cl02137	PRA1 superfamily	C	 - 
Q#2824 - >Tb927.7.4070	specific	286259	8	106	1.63762e-51	156.599	pfam09149	DUF1935	 - 	cl07679
Q#2825 - >Tb927.10.1320	superfamily	304357	37	290	1.07043e-16	79.6737	cl21453	PKc_like superfamily	 - 	 - 
Q#2827 - >Tb927.9.7310	specific	289949	48	265	6.18661e-21	91.4524	pfam13206	VSG_B	N	cl20486
Q#2828 - >Tb927.10.1570	superfamily	294318	49	118	9.96241e-19	72.9598	cl00466	ATP-synt_C superfamily	 - 	 - 
Q#2829 - >Tb927.8.7470	superfamily	295369	223	336	0.000295356	41.5516	cl02567	WD40 superfamily	N	 - 
Q#2829 - >Tb927.8.7470	multi-dom	225201	227	389	5.08858e-06	47.7759	COG2319	WD40	NC	 - 
Q#2831 - >Tb927.11.19710	multi-dom	173412	327	475	0.00129663	40.1243	PTZ00121	PTZ00121	NC	 - 
Q#2832 - >Tb927.10.11250	superfamily	285810	517	615	4.40741e-07	47.5499	cl07316	BRE1 superfamily	 - 	 - 
Q#2832 - >Tb927.10.11250	multi-dom	224117	7	765	1.25012e-19	93.2403	COG1196	Smc	N	 - 
Q#2834 - >Tb927.8.7790	specific	284383	13	37	9.41985e-06	38.1906	pfam06943	zf-LSD1	 - 	cl23335
Q#2835 - >Tb927.8.1840	specific	279680	712	931	5.56087e-42	151.467	pfam01369	Sec7	 - 	cl00136
Q#2836 - >Tb927.10.9020	superfamily	282095	30	269	1.09159e-45	159.65	cl04439	Gcd10p superfamily	 - 	 - 
Q#2837 - >Tb927.11.6970	specific	99780	107	378	5.32884e-56	182.381	cd06183	cyt_b5_reduct_like	 - 	cl06868
Q#2837 - >Tb927.11.6970	multi-dom	173521	77	338	3.87073e-13	67.9349	PTZ00319	PTZ00319	 - 	 - 
Q#2838 - >Tb927.6.4040	superfamily	288360	140	233	0.00792592	33.8609	cl13009	DNA_pol3_a_NII superfamily	 - 	 - 
Q#2839 - >Tb927.7.4000	superfamily	294114	26	550	3.21282e-116	351.04	cl00170	eu-GS superfamily	 - 	 - 
Q#2840 - >Tb927.10.470	superfamily	282984	389	497	1.53572e-07	49.3041	cl08434	GMC_oxred_C superfamily	 - 	 - 
Q#2840 - >Tb927.10.470	superfamily	304358	127	297	4.51406e-07	49.1939	cl21454	NADB_Rossmann superfamily	N	 - 
Q#2840 - >Tb927.10.470	superfamily	304358	11	50	0.000368377	41.3888	cl21454	NADB_Rossmann superfamily	C	 - 
Q#2840 - >Tb927.10.470	multi-dom	225186	10	502	4.96066e-31	125.259	COG2303	BetA	 - 	 - 
Q#2843 - >Tb927.10.12250	superfamily	294089	210	397	3.54345e-06	47.5824	cl00130	PseudoU_synth superfamily	C	 - 
Q#2844 - >Tb927.9.8760	multi-dom	292690	1639	1761	0.00165425	41.5088	pfam16072	DUF4813	N	 - 
Q#2845 - >Tb927.8.350	specific	289949	19	372	5.9596e-48	168.492	pfam13206	VSG_B	 - 	cl20486
Q#2845 - >Tb927.8.350	specific	287612	414	523	1.77612e-31	115.97	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2848 - >Tb927.10.2930	multi-dom	223039	33	305	8.19085e-07	51.3253	PHA03307	PHA03307	C	 - 
Q#2849 - >Tb927.9.440	multi-dom	173412	314	454	0.000669803	41.2799	PTZ00121	PTZ00121	NC	 - 
Q#2852 - >Tb927.8.6880	specific	206674	174	400	9.49418e-48	166.108	cd01887	IF2_eIF5B	 - 	cl21455
Q#2852 - >Tb927.8.6880	superfamily	295476	491	559	0.000106717	40.4853	cl02787	Translation_Factor_II_like superfamily	 - 	 - 
Q#2853 - >Tb927.1.4410	superfamily	299122	234	293	0.000319153	38.3286	cl09927	S1_like superfamily	 - 	 - 
Q#2854 - >Tb927.11.16870	superfamily	296738	27	87	0.0025824	33.6463	cl04907	L51_S25_CI-B8 superfamily	 - 	 - 
Q#2855 - >Tb927.8.6360	specific	293943	61	249	3.39137e-14	68.8452	cd12885	SPRY_RanBP_like	 - 	cl02614
Q#2856 - >Tb927.7.590	specific	239245	129	181	0.000256697	38.6933	cd02947	TRX_family	N	cl00388
Q#2858 - >Tb927.9.14530	specific	140231	22	187	5.22946e-62	186.734	PTZ00204	PTZ00204	 - 	cl23106
Q#2859 - >Tb927.8.2860	superfamily	295219	10	69	0.00357189	38.2807	cl02219	Bap31 superfamily	N	 - 
Q#2861 - >Tb11.57.0049	specific	289949	22	372	8.82851e-46	162.714	pfam13206	VSG_B	 - 	cl20486
Q#2861 - >Tb11.57.0049	specific	287612	403	511	9.91332e-24	94.3989	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2862 - >Tb927.10.690	specific	279823	114	249	4.68633e-26	99.3638	pfam01529	zf-DHHC	 - 	cl19890
Q#2863 - >Tb927.10.2300	superfamily	294345	82	151	7.57477e-06	41.7746	cl00509	hot_dog superfamily	N	 - 
Q#2864 - >Tb927.10.4670	specific	238125	40	128	1.04447e-05	42.7559	cd00204	ANK	N	cl02529
Q#2864 - >Tb927.10.4670	multi-dom	289560	41	135	0.000477099	37.3738	pfam12796	Ank_2	 - 	 - 
Q#2865 - >Tb927.10.5260	specific	175973	1006	1112	4.28608e-16	73.6403	cd00030	C2	 - 	cl14603
Q#2865 - >Tb927.10.5260	specific	214577	636	745	2.15107e-12	62.8902	smart00239	C2	 - 	cl14603
Q#2865 - >Tb927.10.5260	specific	214577	432	528	2.75786e-09	54.0306	smart00239	C2	 - 	cl14603
Q#2865 - >Tb927.10.5260	specific	214577	823	918	3.4919e-05	42.4746	smart00239	C2	 - 	cl14603
Q#2866 - >Tb927.11.13150	superfamily	294101	45	152	1.0099e-11	58.8038	cl00154	UBCc superfamily	N	 - 
Q#2866 - >Tb927.11.13150	specific	290631	192	231	4.58209e-08	46.9962	pfam13920	zf-C3HC4_3	 - 	cl17238
Q#2868 - >Tb927.6.3720	multi-dom	290150	276	340	5.66249e-05	40.3878	pfam13414	TPR_11	 - 	 - 
Q#2870 - >Tb927.9.2860	specific	293430	61	231	2.00773e-92	274.991	pfam16825	DUF5075	 - 	cl25136
Q#2872 - >Tb927.9.16200	specific	289949	16	367	3.55481e-50	174.27	pfam13206	VSG_B	 - 	cl20486
Q#2872 - >Tb927.9.16200	specific	287612	406	504	9.76311e-23	91.3173	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2874 - >Tb927.10.2150	superfamily	282525	62	197	1.72706e-16	72.5939	cl12298	MCU superfamily	N	 - 
Q#2875 - >Tb927.10.2550	superfamily	304358	16	346	2.47891e-67	213.12	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#2875 - >Tb927.10.2550	multi-dom	240360	7	347	8.38642e-170	474.536	PTZ00325	PTZ00325	 - 	 - 
Q#2876 - >Tb927.10.5030	specific	279879	99	147	2.74787e-19	74.5273	pfam01599	Ribosomal_S27	 - 	cl00876
Q#2876 - >Tb927.10.5030	superfamily	294102	1	66	5.94163e-08	46.0166	cl00155	UBQ superfamily	 - 	 - 
Q#2876 - >Tb927.10.5030	multi-dom	214563	1	66	0.00259461	33.3865	smart00213	UBQ	 - 	 - 
Q#2877 - >Tb927.4.1200	specific	140265	1	331	0	628.297	PTZ00238	PTZ00238	 - 	cl03953
Q#2878 - >Tb927.8.2060	specific	214982	2312	2590	2.6166e-148	460.923	smart01026	Beach	 - 	cl10511
Q#2878 - >Tb927.8.2060	superfamily	304605	801	970	0.00092725	40.8126	cl22861	LamG superfamily	 - 	 - 
Q#2880 - >Tb927.4.5380	superfamily	304485	958	1045	0.000408022	40.3859	cl21658	NinB superfamily	 - 	 - 
Q#2880 - >Tb927.4.5380	superfamily	293123	1314	1383	0.00926074	35.688	cl23867	HIP1_clath_bdg superfamily	C	 - 
Q#2881 - >Tb927.4.4340	superfamily	291587	9	363	3.31314e-32	120.049	cl20812	DUF4498 superfamily	 - 	 - 
Q#2882 - >Tb927.4.5240	specific	140237	1	382	0	749.799	PTZ00210	PTZ00210	 - 	cl21608
Q#2885 - >Tb927.10.2430	superfamily	299850	894	1105	3.40076e-45	160.102	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#2885 - >Tb927.10.2430	superfamily	299141	133	434	3.18658e-08	55.6656	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#2885 - >Tb927.10.2430	multi-dom	214485	873	1083	7.00144e-34	127.759	smart00044	CYCc	 - 	 - 
